"par_1","par_2","par_3","par_4","par_5","par_6","par_7","par_8","par_9","par_10","par_11","par_12","par_13","par_14","par_15","par_16","par_17","par_18","par_19","par_20","par_21","par_22","par_23","par_24","par_25","par_26","par_27","par_28","par_mean","para_cont","para_exp","para_nl","con_1","con_2","con_3","con_4","con_5","con_mean","cred_1","cred_2","cred_3","cred_4","cred_5","cred_6","cred_mean","creds_cont","rel_spi","rel_cont","rel_group","rel_group_text","age","gender","education","urban","ses","mis","weight"
5,5,2,5,5,1,5,1,3,3,1,1,4,4,3,1,1,5,3,1,1,1,1,5,1,5,1,5,2.82142857142857,90,1,60,5,4,3,3,3,3.6,1,1,1,1,1,2,1.16666666666667,0,"religious-spiritual",95,8,"Evangelisch",49,"Man",5,"other",7,FALSE,1.03140557664852
1,1,1,1,1,1,3,3,1,2,1,1,3,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1.39285714285714,0,1,7,2,2,3,1,4,2.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",60,"Man",3,"other",8,FALSE,1.13270791948678
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,41,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",70,"Man",8,"big cities",9,FALSE,1.62005308402808
1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,0,1,30,2,4,3,1,2,2.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",61,"Man",3,"other",8,FALSE,1.20204433063428
2,2,2,2,3,2,3,1,2,3,1,1,3,2,2,1,4,1,3,3,3,3,2,1,5,1,1,4,2.25,40,3,45,4,4,3,3,3,3.4,1,1,1,1,2,1,1.16666666666667,4,NA,2,7,"",55,"Vrouw",5,"other",8,TRUE,0.265007223830303
2,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1.53571428571429,25,1,22,3,4,2,3,2,2.8,1,1,1,1,1,1,1,26,"not-religious-not-spiritual",50,1,"",73,"Man",3,"other",7,FALSE,0.767105219754864
2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1.53571428571429,10,1,17,3,3,2,2,1,2.2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",64,"Vrouw",7,"other",6,FALSE,0.241836178745778
1,1,1,1,5,1,1,5,1,1,2,2,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1.57142857142857,0,1,50,1,5,1,1,5,2.6,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",41,"Man",4,"other",7,FALSE,0.801938144458616
4,3,1,1,5,3,4,2,4,3,1,1,3,1,1,1,1,1,1,1,1,3,3,1,1,3,1,2,2.03571428571429,51,3,58,5,5,5,1,4,4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",68,"Man",3,"other",6,FALSE,1.79802433670479
3,3,1,4,1,3,2,1,1,3,2,3,2,1,2,2,3,1,4,1,1,3,1,1,3,3,1,4,2.14285714285714,40,3,70,1,3,1,1,1,1.4,1,1,1,1,1,1,1,40,"not-religious-not-spiritual",0,NA,"",49,"Man",3,"other",6,FALSE,1.95954924289419
1,1,1,1,2,2,2,3,2,2,2,1,2,1,1,1,2,1,1,1,1,5,1,3,2,1,1,1,1.60714285714286,0,1,5,4,3,1,3,4,3,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",81,"Man",7,"other",8,FALSE,0.358816068492944
1,2,1,1,4,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1.35714285714286,0,1,18,4,2,2,1,2,2.2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",1,1,"",46,"Vrouw",8,"other",9,FALSE,0.914299757101039
2,1,1,1,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1.32142857142857,9,1,15,3,2,2,1,2,2,1,1,1,2,1,1,1.16666666666667,0,"religious-not-spiritual",69,2,"",76,"Man",7,"other",10,FALSE,0.448015093468267
4,3,4,3,1,1,2,3,2,1,4,1,3,1,2,1,2,1,1,2,3,1,2,1,3,2,3,2,2.10714285714286,1,1,28,4,4,3,1,4,3.2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",38,"Vrouw",5,"other",6,FALSE,0.697615094662597
1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10714285714286,0,1,55,4,5,4,1,4,3.6,4,3,3,4,4,3,3.5,52,"not-religious-not-spiritual",0,NA,"",32,"Man",7,"other",7,FALSE,0.757540332004629
1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.17857142857143,4,1,13,5,5,4,4,5,4.6,1,1,1,1,1,1,1,2,"not-religious-not-spiritual",5,1,"",71,"Man",6,"other",6,FALSE,0.301048759180274
5,5,5,5,5,5,5,5,1,5,3,1,5,5,1,1,5,2,4,1,1,1,5,2,5,5,5,2,3.57142857142857,100,3,61,5,5,3,3,5,4.2,1,3,1,1,5,1,2,40,"not-religious-spiritual",0,NA,"",61,"Man",3,"big cities",6,FALSE,0.103466849980847
3,2,1,3,2,2,1,2,2,1,3,2,3,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2,1.75,10,1,31,4,5,2,3,2,3.2,1,1,1,1,1,2,1.16666666666667,0,"religious-not-spiritual",0,NA,"",50,"Man",5,"other",7,FALSE,0.767060050859134
2,2,1,1,3,3,3,2,2,2,4,4,5,2,3,1,1,1,2,3,1,1,1,1,1,2,2,2,2.07142857142857,81,2,55,4,4,4,4,4,4,1,1,1,1,2,1,1.16666666666667,10,"religious-spiritual",24,2,"",70,"Man",5,"other",6,FALSE,0.179606563903981
4,4,3,3,3,4,3,3,4,2,3,2,3,3,2,1,4,1,3,4,5,4,3,2,3,2,2,4,3,88,4,53,4,3,3,2,3,3,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",61,"Vrouw",5,"other",7,FALSE,0.545443374081446
2,2,2,2,2,1,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1.42857142857143,31,1,40,4,5,3,2,2,3.2,1,1,1,1,1,2,1.16666666666667,33,"religious-not-spiritual",25,2,"",48,"Man",8,"other",6,FALSE,0.858658633400455
1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,0,1,21,2,1,1,1,1,1.2,1,1,1,1,1,3,1.33333333333333,0,"not-religious-not-spiritual",0,NA,"",69,"Vrouw",5,"other",7,FALSE,0.444698025198304
2,2,1,2,2,1,2,1,2,2,3,2,3,2,1,1,2,1,1,1,1,2,2,1,3,1,2,1,1.67857142857143,50,3,35,4,3,3,3,3,3.2,2,1,1,1,2,2,1.5,50,"not-religious-not-spiritual",20,1,"",60,"Man",5,"other",6,FALSE,0.870382363254941
5,5,4,5,4,3,5,5,4,5,3,3,3,3,4,1,4,3,2,2,4,2,5,2,5,5,5,5,3.78571428571429,92,3,23,5,5,2,4,4,4,1,2,1,2,1,2,1.5,50,"not-religious-spiritual",0,NA,"",49,"Man",6,"other",8,FALSE,0.385096394995242
3,2,3,2,3,3,4,3,3,3,3,2,4,3,3,1,4,2,1,1,1,1,5,1,2,1,1,2,2.39285714285714,67,3,15,4,4,3,3,3,3.4,1,1,1,1,1,1,1,0,"not-religious-spiritual",13,7,"",65,"Vrouw",5,"other",5,FALSE,0.48313587522458
1,2,1,1,2,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1.28571428571429,0,1,29,2,2,1,1,2,1.6,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",58,"Man",6,"other",9,FALSE,0.639908043584341
5,4,3,4,3,3,4,3,5,5,4,1,4,2,3,1,4,4,3,2,2,3,4,1,4,2,5,3,3.25,76,3,36,4,4,1,3,3,3,1,1,1,1,1,2,1.16666666666667,0,"not-religious-spiritual",0,NA,"",44,"Vrouw",7,"other",6,FALSE,2.43360681639978
1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10714285714286,0,1,20,5,5,3,4,3,4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",82,"Man",5,"other",8,TRUE,0.587787706579849
1,2,1,3,1,1,2,1,1,2,2,2,3,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1.57142857142857,25,3,33,3,3,2,3,3,2.8,1,1,1,1,2,1,1.16666666666667,0,"not-religious-not-spiritual",0,NA,"",42,"Man",5,"other",7,FALSE,0.893679799821989
2,2,3,2,2,2,1,3,2,1,1,1,1,1,2,1,1,3,3,2,1,2,1,3,3,1,1,1,1.75,30,1,60,3,3,1,1,2,2,1,1,1,1,1,1,1,9,"not-religious-not-spiritual",50,1,"",67,"Man",5,"other",6,FALSE,0.587787706579849
1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.14285714285714,0,1,62,2,2,1,2,2,1.8,1,1,1,1,1,1,1,6,"not-religious-not-spiritual",0,NA,"",77,"Man",4,"big cities",7,FALSE,0.136961064500716
3,1,1,1,3,1,3,2,3,3,3,2,4,4,5,1,1,2,1,3,1,1,2,2,3,1,1,1,2.10714285714286,25,1,15,5,5,5,4,5,4.8,2,1,1,1,1,1,1.16666666666667,1,"not-religious-spiritual",42,1,"",62,"Man",8,"big cities",8,FALSE,0.29932387649759
2,2,1,1,3,1,3,3,2,2,3,1,3,1,2,1,2,1,1,1,1,1,2,1,3,1,1,1,1.67857142857143,43,1,42,3,2,1,2,2,2,1,1,1,1,1,1,1,5,"not-religious-not-spiritual",0,NA,"",66,"Vrouw",7,"other",7,FALSE,0.310314324155493
1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.14285714285714,7,1,19,2,2,2,2,2,2,1,1,1,1,1,2,1.16666666666667,7,"not-religious-not-spiritual",0,NA,"",72,"Man",4,"other",8,FALSE,0.53127058639009
4,3,3,3,3,3,3,4,3,3,3,2,2,3,3,2,3,2,4,4,3,3,2,3,2,2,3,4,2.92857142857143,0,1,30,4,3,3,3,3,3.2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",21,"Vrouw",5,"other",6,FALSE,1.06682918410966
5,3,1,5,5,1,4,1,2,4,3,2,3,4,3,1,1,4,2,1,1,1,1,4,3,3,1,5,2.64285714285714,80,3,60,2,2,1,1,3,1.8,1,1,1,1,1,1,1,70,"not-religious-spiritual",50,8,"evangelisch",67,"Man",7,"other",8,FALSE,0.409650037506811
1,2,2,1,3,2,1,2,1,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1.46428571428571,8,1,9,3,3,3,2,3,2.8,1,1,1,1,1,1,1,0,"religious-not-spiritual",50,1,"",66,"Vrouw",7,"other",7,FALSE,0.641147940522879
1,2,1,1,1,1,1,3,1,2,3,1,1,1,2,1,2,2,2,3,2,1,1,1,1,2,2,1,1.53571428571429,10,1,30,3,5,2,3,2,3,1,1,1,1,1,1,1,0,"religious-not-spiritual",30,1,"",51,"Man",5,"other",6,FALSE,0.946611902379754
3,3,1,2,4,3,3,3,3,3,3,1,1,1,3,1,2,1,1,1,1,1,3,1,1,1,1,3,1.96428571428571,72,1,51,2,2,1,2,1,1.6,1,1,1,3,2,1,1.5,4,"not-religious-spiritual",0,NA,"",47,"Vrouw",7,"other",7,FALSE,4.30411255073811
2,2,1,1,3,1,2,1,1,1,2,1,3,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1.42857142857143,8,1,27,3,2,2,2,3,2.4,1,1,1,1,2,2,1.33333333333333,5,"not-religious-not-spiritual",1,8,"Geen enkele",60,"Man",6,"other",9,FALSE,0.210036029352067
3,3,1,5,4,1,3,2,2,3,4,5,3,4,1,1,3,3,3,2,1,1,3,3,4,4,3,3,2.78571428571429,60,1,20,5,3,5,3,2,3.6,1,1,1,1,1,1,1,60,"not-religious-spiritual",0,NA,"",58,"Man",8,"big cities",9,FALSE,0.463937610976884
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,2,2,1,1,1,1.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",27,"Man",8,"other",7,FALSE,0.776485146827773
1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10714285714286,0,1,25,3,3,2,1,1,2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",78,"Man",3,"other",5,FALSE,0.444000140782199
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1.17857142857143,0,1,21,3,3,3,3,3,3,1,1,1,1,1,1,1,2,"not-religious-not-spiritual",8,2,"",62,"Man",5,"other",7,FALSE,0.91777273986977
3,5,1,4,4,2,5,3,3,4,3,2,2,2,4,1,2,3,3,2,2,1,3,1,3,3,3,1,2.67857142857143,32,1,20,5,5,5,3,4,4.4,1,2,1,1,3,1,1.5,49,"not-religious-spiritual",0,NA,"",41,"Vrouw",3,"big cities",6,FALSE,6.61021989879022
2,1,3,1,4,2,3,1,2,1,2,1,3,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1.60714285714286,25,1,35,3,3,2,1,2,2.2,1,1,1,1,1,1,1,9,"religious-not-spiritual",20,1,"",72,"Man",5,"other",8,FALSE,0.301487206781175
3,3,2,3,1,3,4,3,2,3,2,3,4,1,1,1,3,1,4,2,1,1,3,1,3,3,2,2,2.32142857142857,48,2,34,5,2,2,2,3,2.8,1,1,1,1,3,3,1.66666666666667,55,"not-religious-spiritual",0,NA,"",46,"Vrouw",3,"other",2,TRUE,3.93163069278776
3,2,2,3,2,3,3,3,2,2,2,3,3,3,2,2,2,2,3,1,2,2,2,2,2,4,2,1,2.32142857142857,2,3,29,5,5,2,4,5,4.2,1,1,1,1,1,3,1.33333333333333,1,"not-religious-not-spiritual",0,NA,"",45,"Man",6,"other",5,FALSE,0.783329446318061
2,1,1,1,1,1,1,1,1,2,2,1,3,2,2,1,3,1,1,1,1,1,2,1,2,1,1,1,1.39285714285714,31,1,22,3,3,1,2,2,2.2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",20,3,"",59,"Vrouw",5,"other",5,FALSE,0.630308712472618
4,4,2,4,4,2,4,3,3,4,3,4,3,4,4,2,4,4,4,2,2,2,4,4,4,3,3,4,3.35714285714286,94,3,26,5,3,4,4,5,4.2,1,2,2,2,1,2,1.66666666666667,4,"not-religious-spiritual",3,2,"",51,"Man",6,"other",7,FALSE,0.268300272046951
1,3,1,3,2,1,1,2,2,1,1,3,1,1,2,1,1,1,2,1,1,1,2,2,3,1,2,3,1.64285714285714,25,2,44,4,3,2,2,3,2.8,1,1,1,2,1,1,1.16666666666667,25,"religious-not-spiritual",74,2,"",31,"Man",8,"other",6,FALSE,1.90478883798295
2,NA,1,2,2,1,NA,NA,1,NA,2,1,3,2,1,1,2,NA,1,1,NA,1,2,NA,NA,NA,1,NA,1.5,6,3,20,4,4,3,4,4,3.8,1,1,1,1,1,1,1,7,"not-religious-not-spiritual",20,2,"",48,"Man",5,"other",6,FALSE,0.893679799821989
2,3,2,2,3,2,1,3,1,1,2,2,4,1,2,1,2,2,2,2,2,2,3,1,2,3,2,1,2,7,1,27,3,2,2,1,2,2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",54,"Vrouw",5,"other",7,FALSE,0.645338160742152
1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,0,1,29,2,3,1,1,1,1.6,1,1,1,2,1,1,1.16666666666667,6,"not-religious-not-spiritual",0,NA,"",31,"Man",6,"big cities",6,FALSE,1.90950268992733
5,5,1,1,1,1,4,3,5,3,1,5,1,4,4,1,1,1,1,4,1,1,4,1,5,1,1,4,2.5,92,3,45,5,4,3,4,5,4.2,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",74,"Man",8,"other",8,FALSE,0.358816068492944
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,3,1,1,2,2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",31,"Man",6,"big cities",4,FALSE,0.416362611741533
1,1,1,1,2,1,1,4,2,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.35714285714286,0,1,30,1,2,1,1,2,1.4,1,1,1,1,1,1,1,18,"not-religious-not-spiritual",0,NA,"",52,"Vrouw",8,"other",8,FALSE,0.694927575929944
3,1,2,2,3,1,2,2,2,3,4,2,3,3,3,1,2,2,4,2,1,1,2,2,2,2,2,4,2.25,10,1,41,2,1,1,1,1,1.2,1,1,1,1,1,1,1,10,"religious-spiritual",93,2,"",66,"Man",8,"other",8,FALSE,0.290593371575434
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03571428571429,0,1,72,5,5,4,2,3,3.8,1,1,1,3,4,2,2,44,"not-religious-not-spiritual",0,NA,"",33,"Man",8,"other",6,FALSE,0.793346002707644
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,2,2,1,2,1,1.6,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",65,"Man",6,"other",7,FALSE,0.587787706579849
1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.14285714285714,0,2,4,3,3,1,1,3,2.2,1,1,1,1,1,2,1.16666666666667,0,"not-religious-not-spiritual",5,1,"",70,"Man",5,"other",7,FALSE,NA
4,3,2,3,2,2,3,3,1,4,4,1,3,1,4,1,4,1,3,1,1,1,3,1,1,1,4,3,2.32142857142857,44,3,60,3,2,2,1,1,1.8,1,1,1,2,1,1,1.16666666666667,20,"not-religious-not-spiritual",0,NA,"",23,"Vrouw",7,"other",7,FALSE,0.702982369905529
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,30,2,5,2,1,1,2.2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",61,"Vrouw",3,"big cities",4,FALSE,0.369721859292269
1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,2,1,40,4,1,2,1,1,1.8,1,1,1,1,1,1,1,7,"religious-not-spiritual",61,2,"",47,"Man",5,"other",7,FALSE,1.03140557664852
2,2,2,1,4,1,2,2,1,3,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1.57142857142857,10,1,20,4,5,4,3,3,3.8,1,1,1,1,1,1,1,0,"religious-not-spiritual",80,3,"",80,"Man",3,"big cities",3,FALSE,2.43697975745027
2,1,1,1,3,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1.42857142857143,3,1,20,2,2,3,2,2,2.2,1,1,1,1,1,1,1,20,"religious-not-spiritual",50,5,"",49,"Man",7,"other",7,FALSE,1.58828210551543
3,4,1,5,4,3,3,3,1,4,3,1,4,2,3,1,1,3,3,1,1,1,1,4,5,2,2,3,2.57142857142857,50,1,25,5,2,1,3,1,2.4,1,1,1,1,3,1,1.33333333333333,57,"religious-not-spiritual",80,5,"",74,"Man",5,"other",8,FALSE,0.529634156687266
2,1,2,1,4,2,1,3,1,2,3,1,2,1,1,1,2,1,2,4,1,2,1,3,1,1,1,1,1.71428571428571,0,1,31,2,3,3,2,2,2.4,1,3,1,1,1,2,1.5,1,"not-religious-not-spiritual",29,2,"",79,"Man",8,"other",8,FALSE,0.571511890430029
1,2,1,1,3,1,2,1,2,2,3,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1.39285714285714,10,1,60,4,3,3,2,2,2.8,1,1,1,1,1,1,1,0,"religious-not-spiritual",50,2,"",73,"Vrouw",6,"other",7,TRUE,0.742091440926379
1,2,1,2,2,2,2,3,2,2,2,4,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,1,1.96428571428571,20,1,40,3,4,3,2,3,3,1,1,1,1,1,2,1.16666666666667,20,"not-religious-spiritual",18,7,"",46,"Man",7,"other",6,FALSE,0.54730132033095
3,2,3,2,3,2,2,2,3,2,4,1,3,1,3,2,3,2,3,3,2,2,3,1,3,2,2,3,2.39285714285714,21,1,37,4,4,3,3,3,3.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",27,1,"",79,"Vrouw",7,"other",5,FALSE,0.613904763017485
5,3,3,4,1,3,4,4,2,4,3,2,4,4,4,1,3,4,2,3,4,1,3,2,5,3,2,2,3.03571428571429,51,3,7,5,5,5,4,3,4.4,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",64,"Vrouw",5,"other",7,FALSE,0.645338160742152
3,4,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,1,2,3,2,3,3,2,3,2.57142857142857,81,3,40,3,4,2,1,2,2.4,1,1,1,1,1,1,1,1,"not-religious-spiritual",0,NA,"",70,"Man",8,"other",9,FALSE,0.3543751355848
3,4,3,4,4,3,5,3,1,4,4,1,5,4,4,2,5,3,1,2,1,1,4,2,5,2,2,5,3.10714285714286,70,3,50,5,4,2,3,2,3.2,1,1,1,1,3,1,1.33333333333333,60,"religious-spiritual",85,8,"Mohanji",69,"Man",7,"other",8,FALSE,0.518407769118764
3,3,2,1,2,1,3,2,2,2,2,2,3,2,3,1,3,2,2,1,1,1,3,1,3,2,2,3,2.07142857142857,20,3,30,3,3,1,2,3,2.4,1,1,1,1,1,1,1,10,"not-religious-spiritual",2,7,"",62,"Vrouw",6,"other",4,FALSE,0.397930763244534
3,5,5,5,5,3,5,4,5,5,3,5,5,5,5,5,5,5,5,3,2,1,5,4,5,5,5,5,4.39285714285714,100,4,29,4,4,3,3,5,3.8,3,4,3,4,4,2,3.33333333333333,100,"not-religious-spiritual",0,NA,"",55,"Vrouw",6,"other",7,FALSE,0.257031489729643
5,5,3,5,5,3,5,5,3,5,5,2,5,3,4,2,5,3,4,3,3,3,5,4,5,5,3,4,4,100,4,29,4,4,3,2,2,3,1,1,1,1,1,1,1,1,"religious-spiritual",74,1,"",51,"Vrouw",7,"other",7,FALSE,0.902337109938927
1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03571428571429,1,1,60,1,3,2,1,1,1.6,2,1,1,1,1,2,1.33333333333333,5,"religious-not-spiritual",0,NA,"",74,"Man",3,"other",8,FALSE,0.332293591078597
3,4,4,3,3,3,3,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3.28571428571429,50,2,33,2,2,1,1,2,1.6,1,1,1,1,2,1,1.16666666666667,10,"not-religious-not-spiritual",10,8,"Doopsgezind",65,"Man",7,"other",8,FALSE,0.571511890430029
1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.17857142857143,0,1,20,5,4,2,1,1,2.6,1,1,1,1,1,1,1,10,"not-religious-spiritual",4,1,"",81,"Man",7,"other",9,FALSE,0.293437427915752
4,4,3,5,5,4,4,4,4,4,3,3,5,4,5,1,5,4,3,4,2,1,5,4,5,4,4,3,3.78571428571429,80,3,65,3,3,1,2,4,2.6,1,1,1,1,2,1,1.16666666666667,50,"not-religious-spiritual",30,8,"",53,"Vrouw",4,"other",7,FALSE,0.93680019682895
3,1,1,1,2,2,1,2,1,2,3,1,2,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1.46428571428571,0,1,20,4,5,4,3,3,3.8,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",83,"Man",4,"other",7,FALSE,0.457359019158666
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.07142857142857,0,1,10,4,2,1,1,1,1.8,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",62,"Vrouw",8,"other",8,FALSE,0.694927575929944
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03571428571429,0,1,35,2,2,2,2,2,2,1,1,1,1,1,2,1.16666666666667,25,"not-religious-not-spiritual",10,1,"",42,"Man",8,"other",8,FALSE,0.572244889469693
3,3,3,2,1,2,1,2,2,2,3,3,3,1,1,1,3,1,3,1,1,1,3,1,3,2,2,1,1.96428571428571,6,2,26,2,4,2,1,2,2.2,2,2,1,4,2,3,2.33333333333333,23,"not-religious-spiritual",0,NA,"",42,"Vrouw",8,"other",8,FALSE,1.19648430071035
2,2,2,1,5,4,4,3,2,4,4,1,4,2,4,1,1,1,1,3,3,1,3,1,1,2,3,2,2.39285714285714,52,3,40,2,2,2,1,1,1.6,1,1,1,1,2,1,1.16666666666667,52,"not-religious-spiritual",20,1,"",76,"Vrouw",6,"other",8,FALSE,0.929623186755694
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,28,5,5,4,3,2,3.8,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",6,8,"",52,"Vrouw",4,"big cities",6,FALSE,1.06670849949229
3,3,2,3,2,3,2,2,3,3,2,3,3,2,4,1,2,2,1,2,1,2,3,2,3,2,2,2,2.32142857142857,50,1,76,3,3,3,2,3,2.8,1,1,1,1,1,2,1.16666666666667,41,"religious-spiritual",54,2,"",77,"Man",8,"other",9,FALSE,0.231076390097687
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,50,5,5,5,5,5,5,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",34,"Man",3,"other",1,FALSE,10.0442691023053
3,5,4,5,5,4,5,3,2,4,3,4,4,3,3,3,5,3,3,1,1,1,5,4,5,5,3,4,3.57142857142857,100,3,20,5,5,3,3,3,3.8,1,1,1,1,1,2,1.16666666666667,10,"not-religious-spiritual",0,NA,"",38,"Vrouw",6,"other",8,FALSE,5.75846923716587
3,3,3,2,3,3,3,3,2,2,1,2,3,2,2,1,3,2,3,2,3,1,3,2,2,1,3,3,2.35714285714286,21,1,31,5,5,4,2,3,3.8,1,1,1,1,1,1,1,0,"not-religious-spiritual",10,7,"",33,"Vrouw",6,"big cities",6,FALSE,7.15779352663514
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,35,2,2,1,1,1,1.4,2,2,3,2,4,1,2.33333333333333,70,"not-religious-not-spiritual",0,NA,"",22,"Vrouw",6,"big cities",7,FALSE,1.21983801326811
1,1,1,1,3,1,1,1,2,1,2,1,3,1,4,1,4,1,1,2,1,1,1,1,1,1,1,1,1.46428571428571,0,3,30,4,4,4,4,4,4,1,1,1,1,1,1,1,19,"religious-not-spiritual",45,1,"",72,"Man",5,"other",6,FALSE,3.15270318378199
